accx,accy,accz
0.9465,-0.1195,-0.2869
0.9485,-0.1156,-0.285
0.9523,-0.1137,-0.2869
0.9465,-0.1117,-0.2831
0.9485,-0.1117,-0.285
0.9445,-0.1176,-0.2811
0.9485,-0.1195,-0.2889
0.9562,-0.1195,-0.285
0.9562,-0.1195,-0.285
0.9583,-0.1176,-0.2811
0.9485,-0.1117,-0.2811
0.9523,-0.1097,-0.2831
0.9465,-0.1156,-0.2792
0.9445,-0.1097,-0.2811
0.9602,-0.1195,-0.2792
0.9602,-0.1156,-0.2831
0.9602,-0.1078,-0.2713
0.9543,-0.0921,-0.2792
0.9485,-0.1,-0.2831
0.9465,-0.1078,-0.2831
0.9465,-0.1176,-0.285
0.9485,-0.1195,-0.2869
0.9445,-0.1176,-0.2908
0.9583,-0.1156,-0.2908
0.9562,-0.1117,-0.2889
0.9426,-0.1097,-0.2869
0.9426,-0.1117,-0.2869
0.9543,-0.1137,-0.2831
0.9543,-0.1097,-0.2889
0.9543,-0.1058,-0.2929
0.9445,-0.1156,-0.2831
0.9445,-0.1176,-0.2908
0.9504,-0.1156,-0.2929
0.9465,-0.1156,-0.2929
0.9465,-0.1137,-0.2869
0.9543,-0.1058,-0.285
0.9562,-0.1097,-0.2869
0.9445,-0.1195,-0.2869
0.9445,-0.1195,-0.2869
0.9523,-0.1176,-0.2811
0.9543,-0.1097,-0.285
0.9485,-0.1176,-0.285
0.9485,-0.1156,-0.2811
0.9562,-0.1137,-0.2771
0.9485,-0.1137,-0.2811
0.9445,-0.1137,-0.2811
0.9543,-0.1097,-0.285
0.9562,-0.1097,-0.2889
0.9543,-0.1097,-0.2869
0.9543,-0.1156,-0.2811
0.9485,-0.1058,-0.2831
0.9465,-0.1117,-0.2869
0.9523,-0.1097,-0.2869
0.9523,-0.1097,-0.2869
0.9523,-0.1097,-0.2869
0.9504,-0.1097,-0.2811
0.9485,-0.1097,-0.2869
0.9504,-0.1078,-0.2831
0.9485,-0.1097,-0.2831
0.9562,-0.1117,-0.285
0.9523,-0.1078,-0.285
0.9426,-0.1117,-0.285
0.9523,-0.1117,-0.2869
0.9485,-0.1156,-0.2889
0.9465,-0.1117,-0.285
0.9445,-0.1214,-0.2869
0.9465,-0.1235,-0.2908
0.9387,-0.1195,-0.2908
0.9406,-0.1195,-0.2908
0.9426,-0.1176,-0.2869
0.9543,-0.1156,-0.2889
0.9543,-0.1156,-0.2889
0.9504,-0.1117,-0.2889
0.9504,-0.1117,-0.285
0.9504,-0.1156,-0.2869
0.9543,-0.1117,-0.2948
0.9485,-0.1176,-0.2908
0.9504,-0.1195,-0.2889
0.9543,-0.1156,-0.285
0.9485,-0.1117,-0.2908
0.9445,-0.1117,-0.2889
0.9445,-0.1195,-0.2908
0.9523,-0.1214,-0.2908
0.9485,-0.1156,-0.285
0.9465,-0.1137,-0.2929
0.9406,-0.1176,-0.2948
0.9504,-0.1235,-0.2889
0.9485,-0.1117,-0.2908
0.9504,-0.1058,-0.2889
0.9504,-0.1195,-0.2869
0.9562,-0.1078,-0.2869
0.9523,-0.1117,-0.2889
0.9523,-0.1078,-0.2929
0.9523,-0.1176,-0.2831
0.9445,-0.1117,-0.2908
0.9583,-0.1137,-0.2869
0.9465,-0.1097,-0.2889
0.9523,-0.1097,-0.2889
